action="None",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:37:16",dest_ip="",dest_port="",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="",dns_query_type="A",dos_attack_event="Attack Started",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="",source_ip="",source_port="",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:39:52",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="39796",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:39:52",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="36691",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:39:57",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="48521",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:39:57",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="38651",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:39:57",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="5",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="40688",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:39:57",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="9",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="42934",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:02",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="51915",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:02",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="58510",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:02",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="7",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="48009",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:07",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="44436",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:07",dest_ip="10.64.6.241",dest_port="0",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="0",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:07",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="6",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="48009",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:12",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="59386",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:12",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="2",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="48009",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:17",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="52787",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:17",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="35852",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:22",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="35324",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:22",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="46621",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:28",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="34978",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:28",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="46009",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:28",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="107",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="37152",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:28",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="92",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="48342",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:40:29",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="140",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="45260",vlan=""
